,Từ khóa,Chỉ số tài liệu,Tần số
58479,geometri,146,1
58480,geometri,165,1
58481,geometri,172,1
58482,geometri,232,1
58483,geometri,278,2
58484,geometri,300,1
58485,geometri,337,1
58486,geometri,372,1
58487,geometri,414,1
58488,geometri,425,1
58489,geometri,466,1
58490,geometri,560,1
58491,geometri,575,2
58492,geometri,586,1
58493,geometri,587,1
58494,geometri,598,1
58495,geometri,624,1
58496,geometri,632,1
58497,geometri,722,1
58498,geometri,791,1
58499,geometri,823,1
58500,geometri,825,1
58501,geometri,838,1
58502,geometri,842,1
58503,geometri,849,1
58504,geometri,888,1
58505,geometri,925,1
58506,geometri,964,1
58507,geometri,1038,1
58508,geometri,1042,1
58509,geometri,1050,1
58510,geometri,1051,1
58511,geometri,1056,1
58512,geometri,1116,1
58513,geometri,1133,1
58514,geometri,1229,1
58515,geometri,1231,1
58516,geometri,1238,2
58517,geometri,1246,1
58518,geometri,1261,1
58519,geometri,1269,1
58520,geometri,1270,1
58521,geometri,1291,1
58522,geometri,1379,1
58523,geometri,1390,1
58524,find,24,1
58525,find,90,1
58526,find,146,1
58527,find,156,1
58528,find,157,1
58529,find,189,1
58530,find,241,1
58531,find,278,1
58532,find,286,1
58533,find,340,1
58534,find,471,2
58535,find,490,3
58536,find,542,1
58537,find,555,1
58538,find,621,1
58539,find,628,1
58540,find,720,1
58541,find,723,1
58542,find,737,7
58543,find,744,1
58544,find,770,1
58545,find,801,1
58546,find,842,2
58547,find,888,2
58548,find,976,1
58549,find,991,1
58550,find,1105,1
58551,find,1134,1
58552,find,1191,1
58553,find,1279,2
58554,find,1312,1
58555,find,1386,2
58556,find,1393,1
58557,growth,24,1
58558,growth,62,1
58559,growth,123,1
58560,growth,206,1
58561,growth,309,1
58562,growth,329,2
58563,growth,376,1
58564,growth,557,2
58565,growth,567,1
58566,growth,670,1
58567,growth,698,1
58568,growth,756,1
58569,growth,787,1
58570,growth,834,1
58571,growth,836,1
58572,growth,906,1
58573,growth,967,1
58574,growth,975,1
58575,growth,1024,1
58576,growth,1106,2
58577,growth,1131,1
58578,growth,1141,1
58579,growth,1195,5
58580,growth,1329,2
58581,growth,1332,3
58582,diamet,24,1
58583,diamet,75,1
58584,diamet,81,1
58585,diamet,126,1
58586,diamet,139,1
58587,diamet,172,3
58588,diamet,173,2
58589,diamet,175,2
58590,diamet,176,2
58591,diamet,196,1
58592,diamet,209,1
58593,diamet,217,1
58594,diamet,218,1
58595,diamet,233,2
58596,diamet,238,1
58597,diamet,281,2
58598,diamet,316,1
58599,diamet,353,2
58600,diamet,431,1
58601,diamet,507,1
58602,diamet,518,3
58603,diamet,528,8
58604,diamet,535,1
58605,diamet,554,1
58606,diamet,557,2
58607,diamet,563,1
58608,diamet,566,1
58609,diamet,645,1
58610,diamet,661,1
58611,diamet,688,1
58612,diamet,689,1
58613,diamet,691,2
58614,diamet,692,2
58615,diamet,695,1
58616,diamet,696,2
58617,diamet,706,1
58618,diamet,720,1
58619,diamet,772,1
58620,diamet,814,1
58621,diamet,815,1
58622,diamet,827,1
58623,diamet,843,3
58624,diamet,845,1
58625,diamet,904,1
58626,diamet,911,2
58627,diamet,941,1
58628,diamet,945,7
58629,diamet,946,1
58630,diamet,963,3
58631,diamet,964,1
58632,diamet,972,1
58633,diamet,975,5
58634,diamet,992,3
58635,diamet,998,1
58636,diamet,1021,1
58637,diamet,1038,1
58638,diamet,1039,1
58639,diamet,1063,1
58640,diamet,1065,2
58641,diamet,1068,1
58642,diamet,1090,1
58643,diamet,1091,2
58644,diamet,1093,1
58645,diamet,1106,1
58646,diamet,1133,1
58647,diamet,1135,1
58648,diamet,1140,1
58649,diamet,1143,1
58650,diamet,1155,1
58651,diamet,1164,1
58652,diamet,1165,1
58653,diamet,1190,1
58654,diamet,1203,1
58655,diamet,1204,1
58656,diamet,1208,2
58657,diamet,1238,1
58658,diamet,1324,3
58659,diamet,1339,1
58660,diamet,1359,1
58661,replac,24,1
58662,replac,100,1
58663,replac,114,1
58664,replac,154,1
58665,replac,179,1
58666,replac,200,1
58667,replac,210,1
58668,replac,226,1
58669,replac,331,1
58670,replac,362,1
58671,replac,434,1
58672,replac,443,1
58673,replac,452,1
58674,replac,458,1
58675,replac,492,1
58676,replac,576,1
58677,replac,578,1
58678,replac,600,1
58679,replac,623,1
58680,replac,682,1
58681,replac,764,1
58682,replac,807,1
58683,replac,841,1
58684,replac,961,1
58685,replac,1369,1
58686,replac,1374,1
58687,replac,1381,3
58688,forward,24,1
58689,forward,35,1
58690,forward,53,1
58691,forward,75,3
58692,forward,124,1
58693,forward,144,1
58694,forward,195,2
58695,forward,198,1
58696,forward,235,1
58697,forward,291,1
58698,forward,337,1
58699,forward,374,1
58700,forward,497,1
58701,forward,521,2
58702,forward,558,2
58703,forward,637,1
58704,forward,639,1
58705,forward,682,1
58706,forward,699,1
58707,forward,709,1
58708,forward,716,7
58709,forward,746,1
58710,forward,756,5
58711,forward,757,1
58712,forward,758,1
58713,forward,796,2
58714,forward,945,3
58715,forward,946,3
58716,forward,976,1
58717,forward,991,3
58718,forward,995,3
58719,forward,1079,1
58720,forward,1105,1
58721,forward,1121,1
58722,forward,1161,1
58723,forward,1162,3
58724,forward,1166,1
58725,forward,1253,1
58726,forward,1270,1
58727,forward,1278,1
58728,forward,1291,1
58729,forward,1306,1
58730,forward,1337,1
58731,forward,1380,1
58732,forward,1384,1
58733,forward,1392,4
58734,portion,24,1
58735,portion,44,1
58736,portion,61,1
58737,portion,84,1
58738,portion,88,1
58739,portion,89,1
58740,portion,135,1
58741,portion,159,3
58742,portion,185,1
58743,portion,212,1
58744,portion,242,1
58745,portion,271,3
58746,portion,276,1
58747,portion,293,2
58748,portion,369,1
58749,portion,422,1
58750,portion,467,1
58751,portion,504,1
58752,portion,521,5
58753,portion,588,1
58754,portion,624,1
58755,portion,664,1
58756,portion,674,1
58757,portion,700,1
58758,portion,701,2
58759,portion,716,1
58760,portion,757,1
58761,portion,758,1
58762,portion,763,1
58763,portion,765,2
58764,portion,809,1
58765,portion,815,1
58766,portion,857,2
58767,portion,926,1
58768,portion,938,1
58769,portion,941,1
58770,portion,961,1
58771,portion,1011,1
58772,portion,1037,3
58773,portion,1070,1
58774,portion,1077,1
58775,portion,1097,1
58776,portion,1105,2
58777,portion,1134,1
58778,portion,1146,1
58779,portion,1155,1
58780,portion,1181,1
58781,portion,1202,1
58782,portion,1231,1
58783,portion,1245,1
58784,portion,1262,2
58785,portion,1270,1
58786,portion,1273,1
58787,portion,1318,1
58788,portion,1325,1
58789,portion,1392,1
58790,bluntnos,24,1
58791,bluntnos,348,1
58792,bluntnos,1355,1
58793,taken,24,1
58794,taken,42,1
58795,taken,49,1
58796,taken,51,1
58797,taken,96,2
58798,taken,131,1
58799,taken,139,1
58800,taken,160,1
58801,taken,171,1
58802,taken,172,1
58803,taken,181,1
58804,taken,190,2
58805,taken,209,1
58806,taken,252,1
58807,taken,276,1
58808,taken,279,2
58809,taken,283,1
58810,taken,305,1
58811,taken,351,1
58812,taken,361,1
58813,taken,363,1
58814,taken,372,1
58815,taken,423,1
58816,taken,459,1
58817,taken,530,1
58818,taken,547,1
58819,taken,609,1
58820,taken,615,1
58821,taken,619,1
58822,taken,627,1
58823,taken,652,1
58824,taken,688,1
58825,taken,736,1
58826,taken,783,1
58827,taken,799,1
58828,taken,817,1
58829,taken,902,1
58830,taken,922,1
58831,taken,927,1
58832,taken,963,1
58833,taken,980,1
58834,taken,983,1
58835,taken,1019,1
58836,taken,1046,1
58837,taken,1049,1
58838,taken,1155,1
58839,taken,1178,2
58840,taken,1198,1
58841,taken,1210,1
58842,taken,1220,1
58843,taken,1225,1
58844,taken,1247,1
58845,taken,1250,1
58846,taken,1285,1
58847,taken,1286,1
58848,taken,1300,1
58849,taken,1309,1
58850,taken,1350,2
58851,taken,1391,1
58852,current,25,1
58853,current,32,1
58854,current,90,1
58855,current,91,1
58856,current,111,2
58857,current,114,1
58858,current,213,1
58859,current,219,1
58860,current,295,1
58861,current,338,1
58862,current,341,1
58863,current,366,1
58864,current,395,1
58865,current,449,2
58866,current,476,2
58867,current,505,1
58868,current,648,1
58869,current,696,1
58870,current,717,1
58871,current,863,1
58872,current,901,1
58873,current,908,1
58874,current,924,1
58875,current,967,2
58876,current,1007,1
58877,current,1051,1
58878,current,1096,1
58879,current,1110,1
58880,current,1118,2
58881,current,1133,2
58882,current,1135,1
58883,current,1293,1
58884,led,25,1
58885,led,454,1
58886,led,639,1
58887,led,738,1
58888,led,745,1
58889,led,892,1
58890,led,1120,1
58891,led,1267,1
58892,led,1316,1
58893,realiz,25,1
58894,realiz,124,1
58895,realiz,184,2
58896,realiz,209,2
58897,realiz,355,1
58898,realiz,637,2
58899,realiz,1276,1
58900,realiz,1279,1
58901,realiz,1294,1
58902,purpos,25,1
58903,purpos,34,1
58904,purpos,36,1
58905,purpos,41,1
58906,purpos,43,1
58907,purpos,45,1
58908,purpos,46,1
58909,purpos,50,1
58910,purpos,53,1
58911,purpos,55,1
58912,purpos,56,1
58913,purpos,133,1
58914,purpos,171,1
58915,purpos,178,1
58916,purpos,187,1
58917,purpos,189,1
58918,purpos,192,1
58919,purpos,219,2
58920,purpos,271,1
58921,purpos,279,1
58922,purpos,287,1
58923,purpos,292,1
58924,purpos,294,1
58925,purpos,297,1
58926,purpos,312,1
58927,purpos,322,1
58928,purpos,341,1
58929,purpos,369,1
58930,purpos,375,1
58931,purpos,435,1
58932,purpos,440,1
58933,purpos,485,1
58934,purpos,505,1
58935,purpos,507,1
58936,purpos,528,1
58937,purpos,536,1
58938,purpos,555,1
58939,purpos,584,1
58940,purpos,595,1
58941,purpos,621,1
58942,purpos,629,1
58943,purpos,668,1
58944,purpos,698,1
58945,purpos,716,1
58946,purpos,737,1
58947,purpos,755,1
58948,purpos,797,1
58949,purpos,817,1
58950,purpos,824,1
58951,purpos,827,1
58952,purpos,840,1
58953,purpos,854,1
58954,purpos,875,1
58955,purpos,934,1
58956,purpos,938,1
58957,purpos,1017,1
58958,purpos,1039,1
58959,purpos,1054,1
58960,purpos,1062,1
58961,purpos,1078,1
58962,purpos,1091,1
58963,purpos,1121,1
58964,purpos,1133,1
58965,purpos,1234,1
58966,purpos,1260,1
58967,purpos,1274,1
58968,purpos,1294,1
58969,purpos,1312,1
58970,purpos,1320,1
58971,purpos,1352,1
58972,purpos,1359,1
58973,purpos,1360,1
58974,purpos,1364,1
58975,purpos,1371,1
58976,purpos,1374,1
58977,purpos,1385,1
58978,aid,26,1
58979,aid,32,1
58980,aid,65,1
58981,aid,96,1
58982,aid,127,1
58983,aid,192,2
58984,aid,350,1
58985,aid,497,1
58986,aid,721,1
58987,aid,807,1
58988,aid,877,1
58989,aid,905,1
58990,aid,925,1
58991,aid,936,1
58992,aid,1004,1
58993,aid,1017,1
58994,aid,1024,1
58995,aid,1056,1
58996,aid,1285,1
58997,aid,1336,1
58998,aid,1375,1
58999,aerodynamieist,26,1
59000,frame,26,1
59001,frame,171,1
59002,frame,208,1
59003,frame,724,1
59004,frame,885,1
59005,frame,889,2
59006,frame,1041,1
59007,frame,1359,2
59008,faster,26,1
59009,faster,218,1
59010,faster,291,1
59011,faster,295,1
59012,faster,1371,1
59013,examin,26,1
59014,examin,27,1
59015,examin,32,1
59016,examin,43,1
59017,examin,66,1
59018,examin,73,1
59019,examin,77,1
59020,examin,101,1
59021,examin,106,1
59022,examin,151,1
59023,examin,168,1
59024,examin,171,1
59025,examin,203,1
59026,examin,267,1
59027,examin,279,1
59028,examin,324,2
59029,examin,325,1
59030,examin,331,2
59031,examin,387,1
59032,examin,401,1
59033,examin,417,1
59034,examin,435,1
59035,examin,440,1
59036,examin,452,1
59037,examin,454,1
59038,examin,481,1
59039,examin,527,1
59040,examin,540,1
59041,examin,649,1
59042,examin,656,1
59043,examin,768,1
59044,examin,771,1
59045,examin,808,1
59046,examin,871,1
59047,examin,881,1
59048,examin,886,1
59049,examin,941,1
59050,examin,965,1
59051,examin,995,1
59052,examin,996,1
59053,examin,1001,1
59054,examin,1052,1
59055,examin,1058,1
59056,examin,1067,1
59057,examin,1159,1
59058,examin,1197,1
59059,examin,1205,1
59060,examin,1208,2
59061,examin,1237,2
59062,examin,1244,1
59063,examin,1286,1
59064,examin,1296,2
59065,examin,1308,1
59066,examin,1312,1
59067,examin,1320,2
59068,examin,1323,1
59069,examin,1330,1
59070,examin,1355,1
59071,examin,1361,1
59072,examin,1367,1
59073,examin,1379,1
59074,examin,1380,1
59075,view,26,1
59076,view,27,1
59077,view,48,1
59078,view,109,1
59079,view,133,2
59080,view,219,1
59081,view,318,1
59082,view,393,2
59083,view,397,1
59084,view,449,1
59085,view,498,1
59086,view,536,1
59087,view,537,1
59088,view,714,1
59089,view,738,1
59090,view,791,1
59091,view,867,1
59092,view,898,1
59093,view,911,1
59094,view,996,1
59095,view,1014,1
59096,view,1046,1
59097,view,1070,1
59098,view,1118,1
59099,view,1154,1
59100,view,1315,2
59101,view,1355,1
59102,view,1379,1
59103,view,1382,1
59104,dynam,26,1
59105,dynam,31,2
59106,dynam,66,1
59107,dynam,75,2
59108,dynam,109,2
59109,dynam,112,1
59110,dynam,139,2
59111,dynam,189,2
59112,dynam,200,1
59113,dynam,209,1
59114,dynam,221,1
59115,dynam,284,1
59116,dynam,285,2
59117,dynam,289,1
59118,dynam,327,1
59119,dynam,340,1
59120,dynam,341,1
59121,dynam,366,1
59122,dynam,390,1
59123,dynam,394,1
59124,dynam,424,1
59125,dynam,445,1
59126,dynam,514,1
59127,dynam,515,3
59128,dynam,530,1
59129,dynam,649,1
59130,dynam,683,1
59131,dynam,713,1
59132,dynam,716,1
59133,dynam,719,1
59134,dynam,758,2
59135,dynam,765,1
59136,dynam,782,1
59137,dynam,789,2
59138,dynam,791,1
59139,dynam,823,2
59140,dynam,857,1
59141,dynam,858,1
59142,dynam,859,1
59143,dynam,893,1
59144,dynam,901,1
59145,dynam,904,2
59146,dynam,913,1
59147,dynam,914,1
59148,dynam,938,2
59149,dynam,947,5
59150,dynam,948,1
59151,dynam,952,1
59152,dynam,999,3
59153,dynam,1000,3
59154,dynam,1002,1
59155,dynam,1003,1
59156,dynam,1004,1
59157,dynam,1005,1
59158,dynam,1006,1
59159,dynam,1007,1
59160,dynam,1008,1
59161,dynam,1009,2
59162,dynam,1010,1
59163,dynam,1023,1
59164,dynam,1046,1
59165,dynam,1051,1
59166,dynam,1065,1
59167,dynam,1112,1
59168,dynam,1143,2
59169,dynam,1164,4
59170,dynam,1165,7
59171,dynam,1202,1
59172,dynam,1243,1
59173,dynam,1268,1
59174,dynam,1269,1
59175,dynam,1288,1
59176,dynam,1289,2
59177,dynam,1295,2
59178,dynam,1320,1
59179,dynam,1330,1
59180,dynam,1355,2
59181,basic,26,1
59182,basic,43,1
59183,basic,96,1
59184,basic,139,2
59185,basic,142,1
59186,basic,163,1
59187,basic,190,1
59188,basic,230,1
59189,basic,288,1
59190,basic,312,1
59191,basic,414,1
59192,basic,439,1
59193,basic,485,1
59194,basic,497,1
59195,basic,519,1
59196,basic,571,1
59197,basic,572,1
59198,basic,576,1
59199,basic,586,1
59200,basic,593,1
59201,basic,659,7
59202,basic,710,1
59203,basic,711,1
59204,basic,712,2
59205,basic,796,2
59206,basic,823,1
59207,basic,826,1
59208,basic,852,1
59209,basic,871,1
59210,basic,879,1
59211,basic,926,1
59212,basic,1027,1
59213,basic,1042,1
59214,basic,1065,1
59215,basic,1234,1
59216,basic,1241,4
59217,basic,1247,1
59218,basic,1259,1
59219,basic,1293,1
59220,basic,1308,1
59221,basic,1338,1
59222,name,26,1
59223,name,120,1
59224,name,201,1
59225,name,233,1
59226,name,261,1
59227,name,275,1
59228,name,403,1
59229,name,791,2
59230,name,827,1
59231,name,906,1
59232,name,932,1
59233,name,1058,1
59234,name,1060,2
59235,name,1112,1
59236,name,1179,1
59237,name,1247,1
59238,name,1373,1
59239,name,1374,1
59240,fall,26,1
59241,fall,42,1
59242,fall,184,1
59243,fall,218,1
59244,fall,328,1
59245,fall,561,1
59246,fall,723,1
59247,fall,906,1
59248,fall,912,1
59249,fall,1018,1
59250,fall,1217,1
59251,fall,1312,2
59252,whose,26,1
59253,whose,130,1
59254,whose,131,2
59255,whose,139,1
59256,whose,145,2
59257,whose,150,1
59258,whose,155,1
59259,whose,159,1
59260,whose,195,1
59261,whose,232,1
59262,whose,261,1
59263,whose,265,1
59264,whose,295,1
59265,whose,419,1
59266,whose,445,2
59267,whose,478,1
59268,whose,497,1
59269,whose,516,1
59270,whose,519,1
59271,whose,544,1
59272,whose,710,1
59273,whose,717,1
59274,whose,736,2
59275,whose,785,1
59276,whose,851,1
59277,whose,868,1
59278,whose,921,1
59279,whose,936,2
59280,whose,976,1
59281,whose,986,1
59282,whose,1023,1
59283,whose,1046,1
59284,whose,1053,1
59285,whose,1070,1
59286,whose,1183,1
59287,whose,1196,1
59288,whose,1250,2
59289,whose,1274,1
59290,whose,1286,1
59291,whose,1320,1
59292,whose,1324,1
59293,whose,1367,1
59294,explos,27,2
59295,explos,261,7
59296,explos,262,1
59297,explos,1326,1
59298,sedov,27,2
59299,probstein,27,1
59300,probstein,308,1
59301,probstein,527,1
59302,probstein,1298,1
59303,probstein,1393,2
59304,inquir,27,1
59305,inquir,372,1
59306,einbind,27,1
59307,variou,27,1
59308,variou,55,1
59309,variou,59,1
59310,variou,71,1
59311,variou,78,1
59312,variou,92,1
59313,variou,101,1
59314,variou,106,1
59315,variou,109,1
59316,variou,111,1
59317,variou,138,1
59318,variou,159,2
59319,variou,162,2
59320,variou,163,2
59321,variou,170,1
59322,variou,186,1
59323,variou,188,1
59324,variou,189,2
59325,variou,194,1
59326,variou,197,1
59327,variou,199,1
59328,variou,201,1
59329,variou,205,1
59330,variou,221,1
59331,variou,226,1
59332,variou,239,1
59333,variou,246,1
59334,variou,247,1
59335,variou,251,1
59336,variou,270,1
59337,variou,273,1
59338,variou,278,1
59339,variou,279,1
59340,variou,286,1
59341,variou,288,2
59342,variou,310,2
59343,variou,313,2
59344,variou,328,1
59345,variou,347,1
59346,variou,364,1
59347,variou,365,1
59348,variou,401,1
59349,variou,415,1
59350,variou,430,1
59351,variou,440,1
59352,variou,449,2
59353,variou,459,1
59354,variou,461,1
59355,variou,464,1
59356,variou,491,1
59357,variou,498,1
59358,variou,503,1
59359,variou,513,1
59360,variou,521,1
59361,variou,546,1
59362,variou,550,3
59363,variou,551,2
59364,variou,562,1
59365,variou,568,1
59366,variou,572,1
59367,variou,575,1
59368,variou,582,2
59369,variou,583,1
59370,variou,592,1
59371,variou,593,1
59372,variou,598,1
59373,variou,625,2
59374,variou,639,1
59375,variou,643,1
59376,variou,645,1
59377,variou,649,1
59378,variou,671,1
59379,variou,672,1
59380,variou,685,1
59381,variou,687,2
59382,variou,697,1
59383,variou,702,1
59384,variou,711,2
59385,variou,732,1
59386,variou,745,1
59387,variou,747,1
59388,variou,760,1
59389,variou,766,1
59390,variou,775,1
59391,variou,779,1
59392,variou,781,1
59393,variou,783,1
59394,variou,795,1
59395,variou,807,1
59396,variou,832,1
59397,variou,834,1
